北浦和	きたうらわ	Kita-Urawa	JK44	東北本線	埼玉県	さいたま市浦和区	35.872156	139.646197
北大石田	きたおおいしだ	Kita-Ōishida		奥羽本線	山形県	大石田町	38.629847	140.371219
北大曲	きたおおまがり	Kita-Ōmagari		田沢湖線	秋田県	大仙市	39.489528	140.498
北大町	きたおおまち	Kita-Ōmachi	22	大糸線	長野県	大町市	36.517592	137.857947
北柏	きたかしわ	Kita-Kashiwa	JL29	常磐線	千葉県	柏市	35.875611	139.988056
喜多方	きたかた	Kitakata		磐越西線	福島県	喜多方市	37.644053	139.867967
北金岡	きたかなおか	Kita-Kanaoka		奥羽本線	秋田県	三種町	40.141889	140.063472
北金ケ沢	きたかねがさわ	Kita-Kanegasawa		五能線	青森県	深浦町	40.745989	140.095136
北鎌倉	きたかまくら	Kita-Kamakura	JO08/JS08	横須賀線	神奈川県	鎌倉市	35.337222	139.545139
北上	きたかみ	Kitakami		東北本線・東北新幹線	岩手県	北上市	39.281833	141.122228
北鴻巣	きたこうのす	Kita-Kōnosu		高崎線	埼玉県	鴻巣市	36.085572	139.477042
北小金	きたこがね	Kita-Kogane	JL26	常磐線	千葉県	松戸市	35.833417	139.931306
北五泉	きたごせん	Kita-Gosen		磐越西線	新潟県	五泉市	37.746603	139.169853
北三条	きたさんじょう	Kita-Sanjō		弥彦線	新潟県	三条市	37.632661	138.955944
北条	きたじょう	Kitajō		信越本線	新潟県	柏崎市	37.338308	138.636942
北白川	きたしらかわ	Kita-Shirakawa		東北本線	宮城県	白石市	38.0325	140.692464
北千住	きたせんじゅ	Kita-Senju	JJ05	常磐線	東京都	足立区	35.749517	139.804828
北仙台	きたせんだい	Kita-Sendai		仙山線	宮城県	仙台市青葉区	38.281667	140.869194
北高崎	きたたかさき	Kita-Takasaki		信越本線	群馬県	高崎市	36.338714	139.0013
北茅ケ崎	きたちがさき	Kita-Chigasaki		相模線	神奈川県	茅ヶ崎市	35.339111	139.407611
北常盤	きたときわ	Kita-Tokiwa		奥羽本線	青森県	藤崎町	40.670636	140.543703
北戸田	きたとだ	Kita-Toda	JA20	東北本線(埼京線)	埼玉県	戸田市	35.827492	139.660336
北長岡	きたながおか	Kita-Nagaoka		信越本線	新潟県	長岡市	37.468147	138.861833
北中込	きたなかごみ	Kita-Nakagomi		小海線	長野県	佐久市	36.254975	138.476581
北能代	きたのしろ	Kita-Noshiro		五能線	秋田県	能代市	40.254167	140.033583
北野辺地	きたのへじ	Kita-Noheji		大湊線	青森県	野辺地町	40.871175	141.134133
北八王子	きたはちおうじ	Kita-Hachiōji		八高線	東京都	八王子市	35.669333	139.363389
北藤岡	きたふじおか	Kita-Fujioka		八高線	群馬県	藤岡市	36.282533	139.080517
北府中	きたふちゅう	Kita-Fuchū	JM34	武蔵野線	東京都	府中市	35.680778	139.471806
北細野	きたほその	Kita-Hosono	28	大糸線	長野県	松川村	36.406339	137.862747
北堀之内	きたほりのうち	Kita-Horinouchi		上越線	新潟県	魚沼市	37.255811	138.896506
北松戸	きたまつど	Kita-Matsudo	JL23	常磐線	千葉県	松戸市	35.800583	139.911778
北松本	きたまつもと	Kita-Matsumoto	41	大糸線	長野県	松本市	36.237194	137.960825
北本	きたもと	Kitamoto		高崎線	埼玉県	北本市	36.031619	139.533994
北森	きたもり	Kitamori		花輪線	岩手県	八幡平市	39.956694	141.071889
北山	きたやま	Kitayama		仙山線	宮城県	仙台市青葉区	38.284989	140.850575
北山形	きたやまがた	Kita-Yamagata		奥羽本線	山形県	山形市	38.265853	140.332794
北吉田	きたよしだ	Kita-Yoshida		越後線	新潟県	燕市	37.702328	138.882036
北与野	きたよの	Kita-Yono	JA25	東北本線(埼京線)	埼玉県	さいたま市中央区	35.890819	139.628664
吉祥寺	きちじょうじ	Kichijōji	JC11/JB02	中央本線	東京都	武蔵野市	35.703056	139.58
木造	きづくり	Kizukuri		五能線	青森県	つがる市	40.802447	140.387803
木戸	きど	Kido		常磐線	福島県	楢葉町	37.257747	141.002517
衣笠	きぬがさ	Kinugasa	JO02	横須賀線	神奈川県	横須賀市	35.257333	139.661333
来宮	きのみや	Kinomiya	JT22	伊東線	静岡県	熱海市	35.098739	139.065833
君津	きみつ	Kimitsu		内房線	千葉県	君津市	35.333583	139.895028
京ケ瀬	きょうがせ	Kyōgase		羽越本線	新潟県	阿賀野市	37.817658	139.178322
行田	ぎょうだ	Gyōda		高崎線	埼玉県	行田市	36.113864	139.432264
清川	きよかわ	Kiyokawa		陸羽西線	山形県	庄内町	38.790161	140.020817
清里	きよさと	Kiyosato		小海線	山梨県	北杜市	35.9191	138.436731
桐原	きりはら	Kirihara		越後線	新潟県	長岡市	37.601661	138.792428
桐生	きりゅう	Kiryū		両毛線	群馬県	桐生市	36.411111	139.333056
錦糸町	きんしちょう	Kinshichō	JO22/JB22	総武本線	東京都	墨田区	35.696667	139.813889
空港第２ビル	くうこうだいにびる	Narita Airport Terminal 2・3	JO36	成田線(成田空港支線)	千葉県	成田市	35.7735	140.388306
久喜	くき	Kuki		東北本線	埼玉県	久喜市	36.065747	139.677317
区界	くざかい	Kuzakai		山田線	岩手県	宮古市	39.65175	141.351472
草野	くさの	Kusano		常磐線	福島県	いわき市	37.073853	140.947558
久慈	くじ	Kuji		八戸線	岩手県	久慈市	40.189917	141.770778
久地	くじ	Kuji	JN12	南武線	神奈川県	川崎市高津区	35.610556	139.592528
鯨波	くじらなみ	Kujiranami		信越本線	新潟県	柏崎市	37.355922	138.517961
葛岡	くずおか	Kuzuoka		仙山線	宮城県	仙台市青葉区	38.268667	140.817778
久住	くずみ	Kuzumi		成田線	千葉県	成田市	35.832389	140.338917
久田野	くたの	Kutano		東北本線	福島県	白河市	37.137064	140.259489
国定	くにさだ	Kunisada		両毛線	群馬県	伊勢崎市	36.358786	139.242039
国立	くにたち	Kunitachi	JC18	中央本線	東京都	国立市	35.699	139.446389
国見	くにみ	Kunimi		仙山線	宮城県	仙台市青葉区	38.274997	140.834331
熊ケ根	くまがね	Kumagane		仙山線	宮城県	仙台市青葉区	38.297981	140.680756
熊谷	くまがや	Kumagaya		高崎線・上越新幹線	埼玉県	熊谷市	36.139694	139.389917
熊川	くまがわ	Kumagawa	JC81	五日市線	東京都	福生市	35.728417	139.335389
求名	ぐみょう	Gumyō		東金線	千葉県	東金市	35.579806	140.396139
倉賀野	くらがの	Kuragano		高崎線	群馬県	高崎市	36.300281	139.049169
倉橋	くらはし	Kurahashi		総武本線	千葉県	旭市	35.738056	140.714472
倉見	くらみ	Kurami		相模線	神奈川県	寒川町	35.394944	139.378556
くりこま高原	くりこまこうげん	Kurikoma-Kōgen		東北新幹線	宮城県	栗原市	38.749136	141.0718
栗橋	くりはし	Kurihashi		東北本線	埼玉県	久喜市	36.136864	139.694225
久里浜	くりはま	Kurihama	JO01	横須賀線	神奈川県	横須賀市	35.233056	139.701278
久留里	くるり	Kururi		久留里線	千葉県	君津市	35.295833	140.07575
黒井	くろい	Kuroi		信越本線	新潟県	上越市	37.183708	138.267606
黒磯	くろいそ	Kuroiso		東北本線	栃木県	那須塩原市	36.969992	140.059531
黒沢	くろさわ	Kurosawa		北上線	秋田県	横手市	39.276194	140.699639
黒田原	くろだはら	Kurodahara		東北本線	栃木県	那須町	37.022836	140.119575
黒山	くろやま	Kuroyama		白新線	新潟県	新潟市北区	37.937458	139.241736
桑川	くわがわ	Kuwagawa		羽越本線	新潟県	村上市	38.375153	139.458833
桑名川	くわながわ	Kuwanagawa		飯山線	長野県	飯山市	36.975789	138.458136
群馬大津	ぐんまおおつ	Gumma-Ōtsu		吾妻線	群馬県	長野原町	36.553811	138.627972
群馬総社	ぐんまそうじゃ	Gumma-Sōja		上越線	群馬県	前橋市	36.415808	139.032406
群馬原町	ぐんまはらまち	Gumma-Haramachi		吾妻線	群馬県	東吾妻町	36.571717	138.824378
群馬藤岡	ぐんまふじおか	Gumma-Fujioka		八高線	群馬県	藤岡市	36.250183	139.083317
群馬八幡	ぐんまやわた	Gumma-Yawata		信越本線	群馬県	高崎市	36.337833	138.957461
猊鼻渓	げいびけい	Geibikei		大船渡線	岩手県	一関市	38.988811	141.253164
下条	げじょう	Gejō		飯山線	新潟県	十日町市	37.198325	138.779989
気仙沼	けせんぬま	Kesennuma		大船渡線	宮城県	気仙沼市	38.909747	141.559153
下馬	げば	Geba		仙石線	宮城県	多賀城市	38.305658	141.015114
花原市	けばらいち	Kebaraichi		山田線	岩手県	宮古市	39.630619	141.861461
検見川浜	けみがわはま	Kemigawahama	JE15	京葉線	千葉県	千葉市美浜区	35.637028	140.059167
五井	ごい	Goi		内房線	千葉県	市原市	35.513333	140.089639
鯉川	こいかわ	Koikawa		奥羽本線	秋田県	三種町	39.996411	140.077464
小出	こいで	Koide		上越線	新潟県	魚沼市	37.233222	138.953611
小岩	こいわ	Koiwa	JB26	総武本線	東京都	江戸川区	35.732972	139.881667
小岩井	こいわい	Koiwai		田沢湖線	岩手県	滝沢市	39.709858	141.024761
小岩川	こいわがわ	Koiwagawa		羽越本線	山形県	鶴岡市	38.590444	139.565917
高円寺	こうえんじ	Kōenji	JC07/JB06	中央本線	東京都	杉並区	35.705389	139.649861
郷沢	ごうさわ	Gōsawa		津軽線	青森県	蓬田村	40.987611	140.652417
国府津	こうづ	Kōzu	JT14	東海道本線	神奈川県	小田原市	35.280833	139.212917
郷戸	ごうど	Gōdo		只見線	福島県	柳津町	37.516361	139.709889
港南台	こうなんだい	Kōnandai	JK03	根岸線	神奈川県	横浜市港南区	35.375278	139.576667
鴻巣	こうのす	Kōnosu		高崎線	埼玉県	鴻巣市	36.059225	139.509647
鴻野山	こうのやま	Kōnoyama		烏山線	栃木県	那須烏山市	36.666461	140.051797
郷原	ごうばら	Gōbara		吾妻線	群馬県	東吾妻町	36.548725	138.801178
甲府	こうふ	Kōfu	CO43	中央本線	山梨県	甲府市	35.667167	138.569
好摩	こうま	Kōma		花輪線	岩手県	盛岡市	39.874222	141.173472
小海	こうみ	Koumi		小海線	長野県	小海町	36.088731	138.482853
桑折	こおり	Kōri		東北本線	福島県	桑折町	37.855278	140.517525
郡山	こおりやま	Kōriyama		東北本線・東北新幹線	福島県	郡山市	37.397778	140.388333
郡山富田	こおりやまとみた	Kōriyamatomita		磐越西線	福島県	郡山市	37.420361	140.3695
古河	こが	Koga		東北本線	茨城県	古河市	36.194733	139.709542
小金井	こがねい	Koganei		東北本線	栃木県	下野市	36.374264	139.842128
後閑	ごかん	Gokan		上越線	群馬県	みなかみ町	36.679303	139.000122
国道	こくどう	Kokudō	JI02	鶴見線	神奈川県	横浜市鶴見区	35.500694	139.675583
国府多賀城	こくふたがじょう	Kokufu-Tagajō		東北本線	宮城県	多賀城市	38.300908	140.994083
国分寺	こくぶんじ	Kokubunji	JC16	中央本線	東京都	国分寺市	35.70025	139.48025
小牛田	こごた	Kogota		東北本線	宮城県	美里町	38.541106	141.064303
九重	ここのえ	Kokonoe		内房線	千葉県	館山市	34.997722	139.911056
小砂川	こさがわ	Kosagawa		羽越本線	秋田県	にかほ市	39.137667	139.885639
小佐野	こさの	Kosano		釜石線	岩手県	釜石市	39.264369	141.836408
後三年	ごさんねん	Gosannen		奥羽本線	秋田県	美郷町	39.364472	140.538472
越谷レイクタウン	こしがやれいくたうん	Koshigaya-Laketown	JM21	武蔵野線	埼玉県	越谷市	35.876353	139.822178
越水	こしみず	Koshimizu		五能線	青森県	つがる市	40.787261	140.298383
五所川原	ごしょがわら	Goshogawara		五能線	青森県	五所川原市	40.809111	140.447694
越河	こすごう	Kosugō		東北本線	宮城県	白石市	37.933878	140.604503
五泉	ごせん	Gosen		磐越西線	新潟県	五泉市	37.734564	139.179594
後台	ごだい	Godai		水郡線	茨城県	那珂市	36.42375	140.489917
児玉	こだま	Kodama		八高線	埼玉県	本庄市	36.192642	139.135828
五反田	ごたんだ	Gotanda	JY23	山手線	東京都	品川区	35.626389	139.723472
小机	こづくえ	Kozukue	JH17	横浜線	神奈川県	横浜市港北区	35.508611	139.6
小鶴新田	こづるしんでん	Kozurushinden		仙石線	宮城県	仙台市宮城野区	38.273403	140.935275
小中野	こなかの	Konakano		八戸線	青森県	八戸市	40.518708	141.510261
小梨	こなし	Konashi		大船渡線	岩手県	一関市	38.932717	141.384439
金浦	このうら	Konoura		羽越本線	秋田県	にかほ市	39.255917	139.92025
小波渡	こばと	Kobato		羽越本線	山形県	鶴岡市	38.692331	139.649522
小塙	こばな	Kobana		烏山線	栃木県	那須烏山市	36.642772	140.116986
小林	こばやし	Kobayashi		成田線(我孫子支線)	千葉県	印西市	35.830556	140.193278
小針	こばり	Kobari		越後線	新潟県	新潟市西区	37.889631	138.991347
五百川	ごひゃくがわ	Gohyakugawa		東北本線	福島県	本宮市	37.482861	140.387861
古淵	こぶち	Kobuchi	JH24	横浜線	神奈川県	相模原市南区	35.555972	139.419306
小淵沢	こぶちざわ	Kobuchizawa	CO51	中央本線	山梨県	北杜市	35.863556	138.316944
湖北	こほく	Kohoku		成田線(我孫子支線)	千葉県	我孫子市	35.867222	140.077778
駒形	こまがた	Komagata		両毛線	群馬県	前橋市	36.354272	139.139228
駒ケ嶺	こまがみね	Komagamine		常磐線	福島県	新地町	37.842417	140.925
高麗川	こまがわ	Komagawa		八高線	埼玉県	日高市	35.896281	139.33795
駒込	こまごめ	Komagome	JY10	山手線	東京都	豊島区	35.736472	139.746861
小松川	こまつかわ	Komatsukawa		北上線	秋田県	横手市	39.293389	140.646167
小宮	こみや	Komiya		八高線	東京都	八王子市	35.685472	139.368806
小諸	こもろ	Komoro		小海線	長野県	小諸市	36.326903	138.421828
小屋の畑	こやのはた	Koyanohata		花輪線	岩手県	八幡平市	40.076472	141.020681
古里	こり	Kori	JC71	青梅線	東京都	奥多摩町	35.816222	139.152083
犀潟	さいがた	Saigata		信越本線	新潟県	上越市	37.210328	138.305208
西金	さいがね	Saigane		水郡線	茨城県	大子町	36.6955	140.386472
さいたま新都心	さいたましんとしん	Saitama-Shintoshin	JK46/JU06	東北本線	埼玉県	さいたま市中央区	35.893925	139.633558
蔵王	ざおう	Zaō		奥羽本線	山形県	山形市	38.205997	140.30365
堺田	さかいだ	Sakaida		陸羽東線	山形県	最上町	38.735719	140.612539
寒河江	さがえ	Sagae		左沢線	山形県	寒河江市	38.371794	140.275153
酒折	さかおり	Sakaori	CO42	中央本線	山梨県	甲府市	35.659417	138.599194
坂北	さかきた	Sakakita		篠ノ井線	長野県	筑北村	36.431111	138.016667
酒田	さかた	Sakata		羽越本線	山形県	酒田市	38.921806	139.846
坂町	さかまち	Sakamachi		羽越本線	新潟県	村上市	38.120369	139.447061
相模湖	さがみこ	Sagamiko	JC25	中央本線	神奈川県	相模原市緑区	35.617028	139.188944
相模原	さがみはら	Sagamihara	JH27	横浜線	神奈川県	相模原市中央区	35.581528	139.370583
坂元	さかもと	Sakamoto		常磐線	宮城県	山元町	37.924361	140.901083
咲花	さきはな	Sakihana		磐越西線	新潟県	五泉市	37.735164	139.290903
佐久海ノ口	さくうみのくち	Saku-Uminokuchi		小海線	長野県	南牧村	36.021239	138.490811
佐久平	さくだいら	Sakudaira		小海線・北陸新幹線	長野県	佐久市	36.277964	138.464239
作並	さくなみ	Sakunami		仙山線	宮城県	仙台市青葉区	38.317781	140.632642
佐久広瀬	さくひろせ	Saku-Hirose		小海線	長野県	南牧村	36.003828	138.519325
佐倉	さくら	Sakura	JO33	総武本線	千葉県	佐倉市	35.709722	140.226056
桜木町	さくらぎちょう	Sakuragichō	JK11	根岸線	神奈川県	横浜市中区	35.450917	139.631056
さくらんぼ東根	さくらんぼひがしね	Sakurambohigashine		奥羽本線	山形県	東根市	38.428556	140.380889
砂越	さごし	Sagoshi		羽越本線	山形県	酒田市	38.894056	139.907889
笹川	ささがわ	Sasagawa		成田線	千葉県	東庄町	35.83975	140.655694
佐々木	ささき	Sasaki		白新線	新潟県	新発田市	37.950056	139.269222
笹木野	ささきの	Sasakino		奥羽本線	福島県	福島市	37.766194	140.425186
笹子	ささご	Sasago	CO34	中央本線	山梨県	大月市	35.604167	138.827028
指扇	さしおうぎ	Sashiōgi		川越線	埼玉県	さいたま市西区	35.917019	139.565097
刺巻	さしまき	Sashimaki		田沢湖線	秋田県	仙北市	39.668611	140.691972
さつき野	さつきの	Satsukino		信越本線	新潟県	新潟市秋葉区	37.813306	139.117139
里白石	さとしらいし	Satoshiraishi		水郡線	福島県	浅川町	37.104417	140.41675
佐貫町	さぬきまち	Sanukimachi		内房線	千葉県	富津市	35.260583	139.876056
佐野	さの	Sano		両毛線	栃木県	佐野市	36.316669	139.579017
寒川	さむかわ	Samukawa		相模線	神奈川県	寒川町	35.367611	139.387417
侍浜	さむらいはま	Samuraihama		八戸線	岩手県	久慈市	40.261697	141.760636
鮫	さめ	Same		八戸線	青森県	八戸市	40.530289	141.555158
猿田	さるだ	Saruda		総武本線	千葉県	銚子市	35.747306	140.737444
猿橋	さるはし	Saruhashi	JC31	中央本線	山梨県	大月市	35.612778	138.967722
猿和田	さるわだ	Saruwada		磐越西線	新潟県	五泉市	37.729708	139.222367
佐和	さわ	Sawa		常磐線	茨城県	ひたちなか市	36.43005	140.540225
沢井	さわい	Sawai	JC68	青梅線	東京都	青梅市	35.805806	139.194028
沢尻	さわじり	Sawajiri		花輪線	秋田県	大館市	40.230306	140.693308
沢田	さわだ	Sawada		石巻線	宮城県	石巻市	38.432306	141.382306
沢目	さわめ	Sawame		五能線	秋田県	八峰町	40.296028	140.03775
佐原	さわら	Sawara		成田線	千葉県	香取市	35.894556	140.494056
三条	さんじょう	Sanjō		信越本線	新潟県	三条市	37.620925	138.960592
三瀬	さんぜ	Sanze		羽越本線	山形県	鶴岡市	38.699528	139.673528
椎柴	しいしば	Shiishiba		成田線	千葉県	銚子市	35.765314	140.7588
Jヴィレッジ	じぇいびれっじ	J village		常磐線	福島県	楢葉町	37.242583	141.0075
塩釜	しおがま	Shiogama		東北本線	宮城県	塩竈市	38.309608	141.009661
塩川	しおかわ	Shiokawa		磐越西線	福島県	喜多方市	37.594478	139.887325
塩崎	しおざき	Shiozaki	CO45	中央本線	山梨県	甲斐市	35.687722	138.487528
塩沢	しおざわ	Shiozawa		上越線	新潟県	南魚沼市	37.041408	138.848511
塩尻	しおじり	Shiojiri		中央本線	長野県	塩尻市	36.114336	137.947822
四方津	しおつ	Shiotsu	JC28	中央本線	山梨県	上野原市	35.61425	139.072611
潮見	しおみ	Shiomi	JE04	京葉線	東京都	江東区	35.658722	139.817333
敷島	しきしま	Shikishima		上越線	群馬県	渋川市	36.538617	139.033992
宍戸	ししど	Shishido		水戸線	茨城県	笠間市	36.344589	140.289339
静	しず	Shizu		水郡線	茨城県	那珂市	36.506	140.438111
酒々井	しすい	Shisui	JO34	成田線	千葉県	酒々井町	35.73175	140.275278
雫石	しずくいし	Shizukuishi		田沢湖線	岩手県	雫石町	39.689361	140.974861
自治医大	じちいだい	Jichi Medical University		東北本線	栃木県	下野市	36.395211	139.854497
七戸十和田	しちのへとわだ	Shichinohe-Towada		東北新幹線	青森県	七戸町	40.719861	141.154028
尻手	しって	Shitte	JN02	南武線	神奈川県	川崎市幸区	35.531056	139.684389
品井沼	しないぬま	Shinainuma		東北本線	宮城県	松島町	38.431475	141.082328
品川	しながわ	Shinagawa	JT03/JO17/JK20/JY25	東海道本線	東京都	港区	35.628222	139.738694
信濃浅野	しなのあさの	Shinano-Asano		飯山線	長野県	長野市	36.722011	138.294775
信濃大町	しなのおおまち	Shinano-Ōmachi	23	大糸線	長野県	大町市	36.500047	137.861458
信濃川上	しなのかわかみ	Shinano-Kawakami		小海線	長野県	川上村	35.975867	138.527178
信濃川島	しなのかわしま	Shinano-Kawashima		中央本線(支線)	長野県	辰野町	36.012736	137.972625
信濃木崎	しなのきざき	Shinano-Kizaki	21	大糸線	長野県	大町市	36.535769	137.845986
信濃境	しなのさかい	Shinano-Sakai		中央本線	長野県	富士見町	35.884694	138.275667
信濃白鳥	しなのしらとり	Shinano-Shiratori		飯山線	長野県	栄村	36.983581	138.503006
信濃平	しなのたいら	Shinano-Taira		飯山線	長野県	飯山市	36.884961	138.378383
信濃常盤	しなのときわ	Shinano-Tokiwa	25	大糸線	長野県	大町市	36.467261	137.847183
信濃町	しなのまち	Shinanomachi	JB13	中央本線	東京都	新宿区	35.680083	139.72025
信濃松川	しなのまつかわ	Shinano-Matsukawa	27	大糸線	長野県	松川村	36.425272	137.858322
信濃森上	しなのもりうえ	Shinano-Moriue	12	大糸線	長野県	白馬村	36.711086	137.872003
篠ノ井	しののい	Shinonoi		信越本線	長野県	長野市	36.577369	138.138339
柴宿	しばじゅく	Shibajuku		大船渡線	岩手県	一関市	38.996903	141.272383
新発田	しばた	Shibata		羽越本線	新潟県	新発田市	37.944	139.334806
柴橋	しばはし	Shibahashi		左沢線	山形県	寒河江市	38.380375	140.227678
柴平	しばひら	Shibahira		花輪線	秋田県	鹿角市	40.230806	140.787944
渋川	しぶかわ	Shibukawa		上越線	群馬県	渋川市	36.490694	139.008411
渋谷	しぶや	Shibuya	JY20/JA10/JS19	山手線	東京都	渋谷区	35.658611	139.701111
島内	しまうち	Shimauchi	40	大糸線	長野県	松本市	36.247	137.944964
島高松	しまたかまつ	Shimatakamatsu	39	大糸線	長野県	松本市	36.246383	137.931486
清水原	しみずはら	Shimizuhara		東北本線	岩手県	一関市	38.854803	141.156797
下総神崎	しもうさこうざき	Shimōsa-Kōzaki		成田線	千葉県	神崎町	35.894917	140.410556
下総橘	しもうさたちばな	Shimōsa-Tachibana		成田線	千葉県	東庄町	35.818667	140.702278
下総豊里	しもうさとよさと	Shimōsa-Toyosato		成田線	千葉県	銚子市	35.793108	140.720689
下総中山	しもうさなかやま	Shimōsa-Nakayama	JB29	総武本線	千葉県	船橋市	35.714167	139.943333
下総松崎	しもうさまんざき	Shimōsa-Manzaki		成田線(我孫子支線)	千葉県	成田市	35.807667	140.277861
下小川	しもおがわ	Shimo-Ogawa		水郡線	茨城県	常陸大宮市	36.669083	140.387111
下川沿	しもかわぞい	Shimo-Kawazoi		奥羽本線	秋田県	大館市	40.276592	140.497669
下北	しもきた	Shimokita		大湊線	青森県	むつ市	41.283022	141.18975
下郡	しもごおり	Shimogōri		久留里線	千葉県	君津市	35.355222	140.055417
下菅谷	しもすがや	Shimo-Sugaya		水郡線	茨城県	那珂市	36.435361	140.494028
下諏訪	しもすわ	Shimo-Suwa		中央本線	長野県	下諏訪町	36.072106	138.084781
下館	しもだて	Shimodate		水戸線	茨城県	筑西市	36.303972	139.978233
下野大沢	しもつけおおさわ	Shimotsuke-Ōsawa		日光線	栃木県	日光市	36.686503	139.732489
下野花岡	しもつけはなおか	Shimotsuke-Hanaoka		烏山線	栃木県	高根沢町	36.649911	140.008683
下野宮	しものみや	Shimonomiya		水郡線	茨城県	大子町	36.81575	140.375278
下浜	しもはま	Shimohama		羽越本線	秋田県	秋田市	39.6187	140.064261
下溝	しもみぞ	Shimomizo		相模線	神奈川県	相模原市南区	35.518194	139.380556
下湯沢	しもゆざわ	Shimo-Yuzawa		奥羽本線	秋田県	湯沢市	39.198111	140.503028
社家	しゃけ	Shake		相模線	神奈川県	海老名市	35.420694	139.377361
十王	じゅうおう	Jūō		常磐線	茨城県	日立市	36.671375	140.686169
十条	じゅうじょう	Jūjō	JA14	赤羽線	東京都	北区	35.760278	139.722222
十二橋	じゅうにきょう	Jūnikyō		鹿島線	千葉県	香取市	35.917611	140.545778
十二湖	じゅうにこ	Jūniko		五能線	青森県	深浦町	40.551564	139.941944
十二所	じゅうにしょ	Jūnisho		花輪線	秋田県	大館市	40.214533	140.668367
十文字	じゅうもんじ	Jūmonji		奥羽本線	秋田県	横手市	39.2205	140.525667
宿河原	しゅくがわら	Shukugawara	JN13	南武線	神奈川県	川崎市多摩区	35.615278	139.579444
宿戸	しゅくのへ	Shukunohe		八戸線	岩手県	洋野町	40.366164	141.746636
上越国際スキー場前	じょうえつこくさいスキーじょうまえ	Jōetsu International Skiing Ground		上越線	新潟県	南魚沼市	37.028967	138.828628
上越妙高	じょうえつみょうこう	Jōetsumyōkō		北陸新幹線	新潟県	上越市	37.081333	138.248472
上下浜	じょうげはま	Jōgehama		信越本線	新潟県	上越市	37.252353	138.361522
上戸	じょうこ	Jōko		磐越西線	福島県	猪苗代町	37.488003	140.163375
生田	しょうでん	Shōden		田沢湖線	秋田県	仙北市	39.612056	140.600778
上毛高原	じょうもうこうげん	Jōmō-Kōgen		上越新幹線	群馬県	みなかみ町	36.693222	138.977611
昭和	しょうわ	Shōwa	JI09	鶴見線	神奈川県	川崎市川崎区	35.506528	139.724028
白岡	しらおか	Shiraoka		東北本線	埼玉県	白岡市	36.017447	139.666814
白神岳登山口	しらかみだけとざんぐち	Shirakamidaketozanguchi		五能線	青森県	深浦町	40.513528	139.950333
白河	しらかわ	Shirakawa		東北本線	福島県	白河市	37.129897	140.213706
白坂	しらさか	Shirasaka		東北本線	福島県	白河市	37.094511	140.184344
白沢	しらさわ	Shirasawa		奥羽本線	秋田県	大館市	40.338439	140.591817
白石	しろいし	Shiroishi		東北本線	宮城県	白石市	38.003503	140.626175
白石蔵王	しろいしざおう	Shiroishi-Zaō		東北新幹線	宮城県	白石市	37.995544	140.633086
白銀	しろがね	Shirogane		八戸線	青森県	八戸市	40.52205	141.54195
白丸	しろまる	Shiromaru	JC73	青梅線	東京都	奥多摩町	35.811889	139.114778
紫波中央	しわちゅうおう	Shiwa-Chūō		東北本線	岩手県	紫波町	39.554853	141.159814
新青森	しんあおもり	Shin-Aomori		奥羽本線・東北新幹線	青森県	青森市	40.8275	140.693472
新秋津	しんあきつ	Shin-Akitsu	JM31	武蔵野線	東京都	東村山市	35.777867	139.493386
新浦安	しんうらやす	Shin-Urayasu	JE08	京葉線	千葉県	浦安市	35.649444	139.912389
新大久保	しんおおくぼ	Shin-Ōkubo	JY16	山手線	東京都	新宿区	35.701306	139.700056
新川崎	しんかわさき	Shin-Kawasaki	JO14/JS14	東海道本線(横須賀線)	神奈川県	川崎市幸区	35.551389	139.671722
新木場	しんきば	Shin-Kiba	JE05	京葉線	東京都	江東区	35.646111	139.827361
神宮寺	じんぐうじ	Jingūji		奥羽本線	秋田県	大仙市	39.494944	140.426306
新検見川	しんけみがわ	Shin-Kemigawa	JB36	総武本線	千葉県	千葉市花見川区	35.651806	140.073056
新小岩	しんこいわ	Shin-Koiwa	JO23/JB25	総武本線	東京都	葛飾区	35.716806	139.858278
新小平	しんこだいら	Shin-Kodaira	JM32	武蔵野線	東京都	小平市	35.730806	139.4705
新子安	しんこやす	Shin-Koyasu	JK14	東海道本線	神奈川県	横浜市神奈川区	35.487083	139.654778
新芝浦	しんしばうら	Shin-Shibaura	JI51	鶴見線(海芝浦支線)	神奈川県	横浜市鶴見区	35.491667	139.70025
新宿	しんじゅく	Shinjuku	JY17/JC05/JB10/JA11/JS20	山手線	東京都	新宿区	35.690833	139.700278
新庄	しんじょう	Shinjō		奥羽本線	山形県	新庄市	38.762681	140.306064
新白岡	しんしらおか	Shin-Shiraoka		東北本線	埼玉県	白岡市	36.038736	139.672103
新白河	しんしらかわ	Shin-Shirakawa		東北本線・東北新幹線	福島県	西郷村	37.122781	140.188369
新杉田	しんすぎた	Shin-Sugita	JK05	根岸線	神奈川県	横浜市磯子区	35.386944	139.619444
新関	しんせき	Shinseki		磐越西線	新潟県	新潟市秋葉区	37.768311	139.162369
神代	じんだい	Jindai		田沢湖線	秋田県	仙北市	39.622667	140.627389
新地	しんち	Shinchi		常磐線	福島県	新地町	37.879222	140.925667
新習志野	しんならしの	Shin-Narashino	JE12	京葉線	千葉県	習志野市	35.667417	140.013
新日本橋	しんにほんばし	Shin-Nihombashi	JO20	総武本線	東京都	中央区	35.688667	139.773222
